,start_cell,end_cell,mean,std,scv,n,lambda,mu1,mu2,phi1
2623,51,54,0.20042857142857143,0.0802808449022967,0.16043702749433897,7,34.92516037063435,34.92516037063435,34.92516037063435,0.0
2624,51,55,0.16719999999999996,0.044768799538057145,0.07169326380744585,14,83.73205741626796,83.73205741626796,83.73205741626796,0.0
2625,51,56,0.4429166666666667,0.23619922103271404,0.28438905387211044,4,9.0310442144873,9.0310442144873,9.0310442144873,0.0
2626,51,57,0.1383478682170542,0.21353250239617969,2.3822264159131734,2,14.456312379618288,14.456312379618288,3.0342020143531956,0.7901123097871718
2627,52,0,0.6780555555555555,0.2380624593838794,0.12326826249844548,9,13.273248668578452,13.273248668578452,13.273248668578452,0.0
2628,52,1,0.6086111111111111,0.2274526812816728,0.13966975392674197,8,13.144682793245094,13.144682793245094,13.144682793245094,0.0
2629,52,2,0.7369444444444444,0.42946394875662874,0.33961270385537495,3,4.070863173765549,4.070863173765549,4.070863173765549,0.0
2630,52,3,0.4484126984126983,0.11229573777678617,0.06271490087170252,16,35.681415929203546,35.681415929203546,35.681415929203546,0.0
2631,52,4,0.19692307692307692,0.05684854860620875,0.08333847257826063,12,60.9375,60.9375,60.9375,0.0
2632,52,6,0.5131481481481481,0.29904374971846165,0.33961270385537495,3,5.846264886322627,5.846264886322627,5.846264886322627,0.0
2633,52,11,0.2807159624413145,0.2359511020004172,0.7064961549117315,2,7.124639377848393,4.337297677620499,19.93713516909646,0.0
2634,52,12,0.33283950617283947,0.2382109152783523,0.5122165157786787,2,6.008902077151336,5.196615523222644,7.122174004355795,0.0
2635,52,13,0.4288888888888889,0.2499405717603599,0.33961270385537495,3,6.994818652849741,6.994818652849741,6.994818652849741,0.0
2636,52,14,0.38333333333333336,0.22339247994125433,0.33961270385537495,3,7.826086956521738,7.826086956521738,7.826086956521738,0.0
2637,52,18,0.36722630718954236,0.1485552272652589,0.16364709688956494,7,19.061815188493505,19.061815188493505,19.061815188493505,0.0
2638,52,20,0.5100347222222222,0.15428109134857465,0.0915010164413366,11,21.567159098645245,21.567159098645245,21.567159098645245,0.0
2639,52,22,0.5479166666666666,0.31930555556820583,0.33961270385537495,3,5.475285171102662,5.475285171102662,5.475285171102662,0.0
2640,52,24,0.2101388888888889,0.06212524330237419,0.08740239673997731,12,57.105089226701914,57.105089226701914,57.105089226701914,0.0
2641,52,32,0.7015277777777778,0.4088244261533607,0.33961270385537495,3,4.276380914670362,4.276380914670362,4.276380914670362,0.0
2642,52,33,0.6337152777777778,0.2958006330201981,0.21787622576165314,5,7.889978631307873,7.889978631307873,7.889978631307873,0.0
2643,52,36,0.5861111111111111,0.3415638642580048,0.33961270385537495,3,5.118483412322274,5.118483412322274,5.118483412322274,0.0
2644,52,39,0.5552136752136753,0.2367097844200839,0.18176577429809335,6,10.806650246305418,10.806650246305418,10.806650246305418,0.0
2645,52,40,0.5116666666666667,0.2981803971389786,0.33961270385537495,3,5.8631921824104225,5.8631921824104225,5.8631921824104225,0.0
2646,52,41,0.2971825396825397,0.09082662598035879,0.09340707726687848,11,37.01428762184537,37.01428762184537,37.01428762184537,0.0
2647,52,47,0.5916666666666667,0.3448014364310664,0.33961270385537495,3,5.070422535211268,5.070422535211268,5.070422535211268,0.0
2648,52,48,0.42407407407407405,0.24713467587703977,0.33961270385537495,3,7.074235807860262,7.074235807860262,7.074235807860262,0.0
