,hour,start_cell,end_cell,end,prob
115535,22.0,0,1,169,0.25
115536,22.0,0,1,174,0.5
115543,22.0,0,5,191,1.0
115548,22.0,0,4,219,0.5
115570,22.0,0,0,277,0.4
115578,22.0,1,6,12,1.0
115600,22.0,1,1,70,0.2857142857142857
115605,22.0,1,1,90,0.2857142857142857
115612,22.0,1,4,108,0.75
115614,22.0,1,7,115,0.5
115620,22.0,1,1,122,0.0714285714285714
115628,22.0,1,2,150,1.0
115630,22.0,1,0,153,0.5
115636,22.0,1,9,165,1.0
115638,22.0,1,1,169,0.1428571428571428
115639,22.0,1,1,174,0.1428571428571428
115655,22.0,1,4,219,0.25
115664,22.0,1,7,238,0.5
115674,22.0,1,5,264,1.0
115680,22.0,1,0,277,0.5
115681,22.0,1,1,285,0.0714285714285714
115684,22.0,2,7,1,1.0
115686,22.0,2,6,12,1.0
115697,22.0,2,1,70,0.5
115698,22.0,2,8,82,0.6666666666666666
115700,22.0,2,1,90,0.5
115703,22.0,2,2,97,1.0
115710,22.0,2,8,148,0.3333333333333333
115723,22.0,3,3,0,0.0769230769230769
115724,22.0,3,7,1,1.0
115725,22.0,3,3,3,0.2307692307692307
115732,22.0,3,9,18,1.0
115744,22.0,3,3,52,0.0769230769230769
115749,22.0,3,1,70,0.25
115750,22.0,3,0,71,0.4
115754,22.0,3,8,82,0.5
115763,22.0,3,4,108,0.3333333333333333
115769,22.0,3,8,124,0.5
115770,22.0,3,6,129,0.3333333333333333
115775,22.0,3,0,152,0.2
115779,22.0,3,6,167,0.3333333333333333
115780,22.0,3,1,169,0.25
115782,22.0,3,1,174,0.25
115798,22.0,3,3,198,0.6153846153846154
115804,22.0,3,6,218,0.3333333333333333
115805,22.0,3,4,219,0.6666666666666666
115825,22.0,3,0,277,0.4
115828,22.0,3,1,285,0.25
115841,22.0,4,4,108,0.75
115845,22.0,4,0,152,1.0
115852,22.0,4,3,198,1.0
115853,22.0,4,4,220,0.25
115859,22.0,5,9,14,0.5
115860,22.0,5,9,28,0.5
115867,22.0,6,7,1,0.6666666666666666
115869,22.0,6,3,3,0.2
115875,22.0,6,9,14,0.25
115882,22.0,6,9,28,0.25
115890,22.0,6,3,52,0.2
115899,22.0,6,8,82,1.0
115901,22.0,6,1,90,0.0434782608695652
115906,22.0,6,4,108,1.0
115910,22.0,6,7,115,0.3333333333333333
115916,22.0,6,6,129,0.6666666666666666
115923,22.0,6,6,146,0.3333333333333333
115924,22.0,6,0,152,0.1666666666666666
115925,22.0,6,0,153,0.3333333333333333
115926,22.0,6,0,155,0.1666666666666666
115932,22.0,6,9,165,0.5
115933,22.0,6,1,169,0.0869565217391304
115935,22.0,6,1,174,0.5652173913043478
115946,22.0,6,3,198,0.6
115972,22.0,6,0,277,0.3333333333333333
115974,22.0,6,1,285,0.3043478260869565
115978,22.0,7,3,0,0.5
115979,22.0,7,3,3,0.5
115983,22.0,7,9,14,0.3333333333333333
115984,22.0,7,9,18,0.3333333333333333
115998,22.0,7,1,70,0.2
116002,22.0,7,1,90,0.2
116012,22.0,7,7,147,0.6
116013,22.0,7,0,152,0.25
116014,22.0,7,0,155,0.25
116019,22.0,7,9,165,0.3333333333333333
116020,22.0,7,1,174,0.4
116029,22.0,7,6,218,1.0
116042,22.0,7,7,270,0.4
116044,22.0,7,0,277,0.5
116045,22.0,7,1,285,0.2
116055,22.0,8,8,82,1.0
116061,22.0,8,1,122,0.3333333333333333
116065,22.0,8,1,174,0.6666666666666666
116078,22.0,9,3,0,1.0
116079,22.0,9,7,1,0.25
116085,22.0,9,9,14,0.2307692307692307
116087,22.0,9,9,18,0.2307692307692307
116094,22.0,9,9,28,0.3076923076923077
116103,22.0,9,1,70,0.25
116105,22.0,9,1,90,0.125
116111,22.0,9,7,115,0.25
116115,22.0,9,1,122,0.125
116116,22.0,9,8,124,1.0
116118,22.0,9,6,129,0.5
116122,22.0,9,2,150,1.0
116123,22.0,9,0,152,0.8571428571428571
116124,22.0,9,0,153,0.1428571428571428
116128,22.0,9,9,165,0.2307692307692307
116131,22.0,9,1,174,0.25
116139,22.0,9,6,218,0.5
116146,22.0,9,7,238,0.25
116157,22.0,9,7,270,0.25
116159,22.0,9,1,285,0.25
118758,23.0,0,9,18,1.0
118765,23.0,0,0,71,0.5
118772,23.0,0,7,147,1.0
118773,23.0,0,0,152,0.25
118774,23.0,0,0,155,0.25
118782,23.0,0,5,264,1.0
118796,23.0,1,6,146,1.0
118800,23.0,1,1,174,1.0
118824,23.0,3,3,3,0.25
118832,23.0,3,4,108,0.5
118834,23.0,3,3,132,0.5
118839,23.0,3,3,198,0.25
118840,23.0,3,4,209,0.5
118853,23.0,4,3,198,1.0
118854,23.0,4,4,219,1.0
118864,23.0,6,9,28,1.0
118869,23.0,6,1,90,0.3333333333333333
118873,23.0,6,1,122,0.1666666666666666
118874,23.0,6,3,132,1.0
118876,23.0,6,6,146,0.25
118879,23.0,6,6,167,0.25
118881,23.0,6,1,174,0.3333333333333333
118884,23.0,6,6,218,0.5
118891,23.0,6,1,285,0.1666666666666666
118908,23.0,9,9,28,1.0
118909,23.0,9,1,70,0.5
118912,23.0,9,1,122,0.5
118915,23.0,9,0,153,1.0
118921,23.0,9,5,264,1.0
118922,23.0,9,7,270,1.0
